Equipment_Type,Risk_Score,Primary_Risk_Factor,Mitigation_Actions,Risk_Reduction,Reduced_Risk_Score,Implementation_Cost,Cost_per_Risk_Point
"51XSV-220,SURGE VESSEL,TR2,SEP SYS,FACILITY_1",10.422857142762929,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6242533542303303,3.9163536107296135,52.23755308547352,8.02851375217021
"74PZT-820,FIRE SYSTEM,FACILITY_1",13.015083242984696,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.619216126743205,4.95593380802332,64.73494350473071,8.032478368486903
"EQ-GM-801,GAS IMP METER A,METER SYS,FACILITY_1",549.9999999950286,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6637535891360172,184.9355259735189,2932.896554005253,8.033913904842043
"8"" HAND VALVE.PROD SEP SYS,FACILITY_1",16.937142856989762,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5851470399959676,7.026423848233357,79.71364013947048,8.043174271114053
"10FT-107,MFOLD SYSTEM,ZARAMA FACILITY_2",63.90719999999999,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6146025570612792,24.629671465373413,316.04089817562766,8.046353983219946
"PRESSURE CONTROL VALVE750,FLARE STACK",19.542857142680496,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5585099526188471,8.627976925885115,88.4124089354217,8.100172166743178
"69TT-209,HP FG SCBER,TR2,FUEL SYS,FACILITY_1",8.965079365079367,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5578836970882084,3.9636077441996815,40.65755279145113,8.129117962344862
"EQ-FD-861,FIRE SYSTEM,FACILITY_1",18.239999999835128,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5056947741118225,9.01612732011886,75.58878373917068,8.194907536548504
"74HS-880,FIRE SYSTEM,FACILITY_1",9.3776,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6626560268030961,3.163476843051286,51.02781306074808,8.211587020718783
"DRAGGER,OPGD, BOOSTER COMP. TRAIN2,FP",27.824132967032963,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6312827678815938,10.259237293698892,144.38086396038833,8.219853202975656
"12MOV-612,MFOLD SYSTEM,LOCATION_C FACILITY_2",17.98007380952381,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6102812961471376,7.007171060226417,90.93956888895924,8.287649217959416
"SUMP PP2, SAVER PIT1, CLOSD DRAIN,ETEF1",12.458571428571428,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.675014635417335,4.048853377893459,69.90133680812995,8.311971505690929
"EQ-FS-656/A,FIRE SYSTEM,FACILITY_1",209.37011428571427,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5139378884164719,101.76687985219887,894.9017862152546,8.31668110095878
"VENTURI TUBE,METER SYS,ENWHE MFLD,ENWS1",55.88299285714287,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.584697592821205,23.20834145392684,272.4950879298192,8.339647899135617
"41PZT-101,GLY CONTACTOR,TR1,GLY SYS,FACILITY_1",13.022102946428573,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6905045083151843,4.0302821541751985,75.14232165299386,8.356741464168236
"EQ-FS-166/A,FIRE SYSTEM,FACILITY_1",63.46529523809523,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5520014024295148,28.432363261063458,292.788129933164,8.357511444520865
"12MOV-267,MFOLD SYSTEM,LOCATION_A FACILITY_2",14.982857142857142,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4661422851361215,7.998713876417654,58.40318800961161,8.362255151645181
"EQ-FD-104,FIRE SYSTEM,LOCATION_A FACILITY_2",9.962142857142855,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5576143425024405,4.407109117941758,46.52331631371747,8.374983573080561
"EQ-LE-222,EXP PMP B,TR2,PMP SYS,FACILITY_1",12.702857142742323,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6771543250013177,4.101062488660478,72.1388728996805,8.386490935987196
"FLOW SHUTDOWN TRANSMITTER-102A, ES SYS",11.022199999999998,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6741749207263306,3.5913091887702384,62.69569625643172,8.437170973052694
"EQ-FD-305,FIRE SYSTEM,ZARAMA FACILITY_2",21.29386189990282,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.40433984115496363,12.68390516172038,73.02209692205435,8.481122396146825
"EQ-IC-214,IN COOLER B,ST1,TR2,CP SYS,FACILITY_1",17.91428571412379,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.660073571839509,6.089539155848611,100.44843153295854,8.494764013581573
"31LT-101,NAG IN SEP,TR1,GLY SYS,FACILITY_1",20.145904761904763,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6705566538038769,6.636934276910317,114.78458136724473,8.496915549171245
"11HV-008,GB NAG CATCH,GAS SEP SYS,FACILITY_1",15.959999999855738,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.670155182091174,5.264323293777279,90.97924688140617,8.506170238831338
"55TE-151/A,EXP PMP A,TR1,PMP SYS,FACILITY_1",8.65857142857143,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.41377182212395075,5.075898551581049,30.547072810474646,8.52633602321395
"AIR CP PKG,TR2,AIR SYS,KCREEK FACILITY_2",19.37715,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6092267619677569,7.572071649336479,100.90304311312893,8.547426803605884
"12PT-234,MFOLD SYSTEM,ZARAMA FACILITY_2",16.44857142857143,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6123875434095889,6.3756711788314195,86.13881739195035,8.551540793246083
"IR FLAME DETECTOR-105, FP SYSTEM, GBRS2",12.112440710034013,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.695672172090156,3.68615277197142,72.07094048441598,8.5531067789486
"LEVEL IND ALARM820, ETHYLENE GLY TANK",15.199999999862607,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4755445688056689,7.971722554081775,61.886959946051576,8.561785350695855
"PUMP, PUMPSET D, GBRG1",23.2569,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5829721072743902,9.698775998330236,116.09492637474789,8.562757381511638
"CHEM INJ PANEL, ADIB F/S",13.734285714285715,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5397909846676346,6.320642104864801,63.53698901750184,8.5702783091383
"12-JEI-104-P,MFOLD SYS,LOCATION_C FACILITY_2",23.179999999790475,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6339685184099318,8.484609743181087,126.09129847067251,8.580330040160845
"31QT-101,GLYCOL SCBER,TR1,GLY SYS,FACILITY_1",41.99096209912536,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6550356520308056,14.485384861123935,236.4983396593157,8.598195835445765
"SMOKE DETECTOR113, FIRE PROT SYS, EPUS1",135.22701785714284,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5565658535563188,59.96427723960657,647.148847746941,8.598528866169866
"MOT VLV,CHM INHB,CHEM SYS,EPUS1",14.504464285714286,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6444938682827692,5.156425990845013,80.73579285984187,8.636656196001486
"51XZV-103,HP SEPARATOR,TR1,SEP SYS,FACILITY_1",9.793775510204082,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6403457536143862,3.5223729503923296,54.18658153527494,8.640265238674369
"10HXT-205,MFOLD SYSTEM,KOROAMA MFOLD",18.65395714285714,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.49638873912507364,9.394342877021124,80.05949893653393,8.646094387745604
"GAS DETECTOR902A,FIRE PROT SYSTEM,KRMS3",16.321388571428574,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4926449347488766,8.280739163646084,69.62235299993142,8.658797252438891
P.D.M.2 O/METERG SYS (SKID)ADIB F/S,66.49909828571428,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.690870441046488,20.556836923869103,397.9355598730462,8.661645031768716
